Feature1,Feature2
50.94790808299372,55.005230462835705
36.48383853500381,53.38937659765454
46.72962158436288,40.846835515717714
52.556012997624904,56.86829272581479
49.31275742686154,54.76437273601469
58.06139128994323,56.57457226792024
58.199822646856965,53.71063745535946
50.377168194507966,41.99017094051416
48.76968755935026,45.78376702341904
60.85471358748907,49.120570937838316
50.61602403392243,52.75742688020234
50.21801223186227,58.47525520215376
46.88675319132774,50.97303727618621
46.28764707150976,43.399887443896475
46.94115454547357,49.81481601475794
47.8534888774137,46.53789510063072
42.96841268164083,49.584472136856526
42.47639812984499,53.80027981844801
50.41219876467252,42.712242502675345
48.453954614750685,46.239217972047086
51.595872552095905,56.702252230115725
40.62413765177128,50.575130395737084
49.1993360221668,53.35670038225233
51.06598314118845,46.240153341305906
48.40473032166691,46.019870715982556
55.38003569299299,50.106558243359714
59.50595342876504,49.69669593092689
46.45796616544769,42.43142803693586
40.98430161872027,42.07932028497255
51.33563325505742,52.54362511614967
42.094046489839336,54.475191570380574
47.5846947415828,50.73396505992775
58.06110314127712,54.48419657932766
48.65734676047084,45.544038872923565
39.24092299335348,46.4042334037879
48.94434880586153,45.06410236424408
49.34371516453847,50.38425941479384
48.875720090959604,46.7499870958827
50.84327335983364,52.209703247847045
44.54800461278577,57.054661898731354
49.50705933857869,50.09424811472424
53.541072116282784,51.16608065631751
54.76568316956622,51.43562082600912
46.93781312679781,51.80751762603051
44.28136896339669,50.542798528882614
49.8338500467777,48.9594157136373
49.357312442805345,40.5907547725118
47.25637546129519,50.46422450570557
50.799281959987,44.861624295370206
56.328539204323505,45.66912575892749
54.84728600263368,52.13597180935842
46.768863450780984,58.87655446304756
44.0318158412176,54.59577086805001
55.00291159021489,46.64689895461677
56.962326500321645,48.74976742700524
51.44346814639928,51.3016091938561
49.32845629264726,54.05404136579891
53.967443602761065,41.257340133809095
56.52170121439076,41.68754005982163
55.16273102170829,55.633525684137915
44.54516784892401,47.945928560227074
44.47147665757032,48.92539484855632
48.45982857907129,53.8983026613467
56.55154373059804,56.97841905394978
47.189159867108486,48.95389063127736
41.58280903889525,45.970649667519055
54.82425816548729,58.07791411774116
43.82825564060039,47.03767870423553
49.867971215205365,51.400805794098034
45.95198240039177,52.12030522232045
47.63080326464542,49.927738645608606
52.7314212400185,50.03211134905469
47.81807054736716,49.451950980370846
49.55818520397332,48.149944850589364
48.70601968666449,57.99323585252358
52.8045972397062,48.5225984098542
11.613896020052561,95.59188289553192
31.396671737735282,88.84036723086813
60.294287647946156,82.67073597414874
98.40131632104642,28.840543781874572
96.1135485407593,38.94818949024204
38.55119047369223,34.03871042545057
54.14076073475852,15.41450431784871
55.37114853580112,54.1704812410004
76.190181260487,83.36499619375856
44.044135031242405,30.233324935149376
25.933489731709447,19.462383670487192
5.764758219902488,34.244797883471335
27.024769213078326,96.64173858664074
55.77088262500439,34.72770390305075
58.0467600993696,13.91967013456955
44.40437492022029,62.62343214210638
48.889783179245136,40.177880065432426
99.38483888996981,88.0314762148927
62.34059581594401,56.93773611822828
62.06604798245841,20.131210782243325
39.51377432643186,3.945953289089932
47.554603748682666,54.302458395766315
22.77497361032096,96.40288471655137
90.9454610937242,72.21432354559059
53.33866287653626,86.99691596476849
13.065234382346292,79.0509794274885
12.48208139668483,79.42106625494054
27.576756825135696,87.7090581018189
94.40420938253979,14.879596940511563
46.267560506539354,98.09873781626851
48.34074359731466,86.35475225145451
58.87315221313199,37.53299079196019
28.57835555258702,20.322309108608728
76.17981913776973,38.65405068230279
51.12754622007512,49.23254800011819
57.727902923313124,86.55771456245522
98.07393435834294,40.758420857381694
82.7518922106303,76.45277946547176
57.352895145557326,95.60471436119332
20.04745155284028,10.92642103096214
85.39619669554222,43.91498166337483
84.69688542070605,89.30902051954149
6.245759361907144,88.34647629860606
44.831905536942216,51.04324890042322
62.659251109321026,92.63826067300867
1.911609442976403,47.68434683178171
68.77220424305607,72.27069576982285
69.2532431537108,13.443512940812186
29.93955883716812,35.87155254170135
80.4437207679505,27.875987241455302
